timestamp,hour,day_of_week,month,is_weekend,day_of_year,week_of_year,occupancy,num_occupants,fan_state,fan_rated_w,fan_power_w,fan_kwh,fridge_state,fridge_rated_w,fridge_power_w,fridge_kwh,ac_state,ac_rated_w,ac_power_w,ac_kwh,light_state,light_rated_w,light_power_w,light_kwh,tv_state,tv_rated_w,tv_power_w,tv_kwh,total_kwh,voltage,is_anomaly,anomaly_type,anomaly_appliance
2025-06-24 18:45:00,18.75,1,6,0,175,26,1,3,0,150,0.0,0.0,1,150,145.15,0.0363,1,1400,1471.43,0.3679,1,60,59.63,0.0149,1,100,97.77,0.0244,0.4435,229.8,0,none,none
2025-06-24 19:00:00,19.0,1,6,0,175,26,1,1,0,150,0.0,0.0,1,150,143.3,0.0358,1,1400,1494.45,0.3736,1,60,58.5,0.0146,1,100,107.98,0.027,0.4511,229.7,0,none,none
2025-06-24 19:15:00,19.25,1,6,0,175,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1391.95,0.348,1,60,54.69,0.0137,0,100,0.0,0.0,0.3617,230.7,0,none,none
2025-06-24 19:30:00,19.5,1,6,0,175,26,1,1,0,150,0.0,0.0,1,150,142.7,0.0357,1,1400,1440.59,0.3601,1,60,53.7,0.0134,0,100,0.0,0.0,0.4092,229.5,0,none,none
2025-06-24 19:45:00,19.75,1,6,0,175,26,1,1,0,150,0.0,0.0,1,150,161.31,0.0403,1,1400,1371.96,0.343,1,60,58.85,0.0147,0,100,0.0,0.0,0.398,227.3,0,none,none
2025-06-24 20:00:00,20.0,1,6,0,175,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,63.62,0.0159,0,100,0.0,0.0,0.0159,228.5,0,none,none
2025-06-24 20:15:00,20.25,1,6,0,175,26,1,1,0,150,0.0,0.0,1,150,160.29,0.0401,0,1400,0.0,0.0,1,60,56.66,0.0142,1,100,107.75,0.0269,0.0812,233.4,0,none,none
2025-06-24 20:30:00,20.5,1,6,0,175,26,1,3,1,150,139.68,0.0349,1,150,147.01,0.0368,1,1400,1352.21,0.3381,1,60,60.26,0.0151,1,100,92.1,0.023,0.4478,231.6,0,none,none
2025-06-24 20:45:00,20.75,1,6,0,175,26,1,4,0,150,0.0,0.0,1,150,143.95,0.036,0,1400,0.0,0.0,1,60,60.28,0.0151,0,100,0.0,0.0,0.0511,233.8,0,none,none
2025-06-24 21:00:00,21.0,1,6,0,175,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.12,0.0153,0,100,0.0,0.0,0.0153,227.2,0,none,none
2025-06-24 21:15:00,21.25,1,6,0,175,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,55.63,0.0139,0,100,0.0,0.0,0.0139,227.1,0,none,none
2025-06-24 21:30:00,21.5,1,6,0,175,26,1,2,1,150,145.39,0.0363,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,60.43,0.0151,1,100,103.43,0.0259,0.0773,230.2,0,none,none
2025-06-24 21:45:00,21.75,1,6,0,175,26,1,2,1,150,147.44,0.0369,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,57.87,0.0145,1,100,95.18,0.0238,0.0751,183.3,1,voltage_fault,voltage
2025-06-24 22:00:00,22.0,1,6,0,175,26,1,4,1,150,149.19,0.0373,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,123.2,0.0308,1,100,93.92,0.0235,0.0916,227.7,1,power_spike,light
2025-06-24 22:15:00,22.25,1,6,0,175,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1287.79,0.3219,1,60,63.91,0.016,1,100,110.87,0.0277,0.3656,231.8,0,none,none
2025-06-24 22:30:00,22.5,1,6,0,175,26,1,3,1,150,161.4,0.0403,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,59.58,0.0149,0,100,0.0,0.0,0.0552,231.8,0,none,none
2025-06-24 22:45:00,22.75,1,6,0,175,26,1,2,1,150,148.93,0.0372,1,150,148.58,0.0371,1,1400,1443.86,0.361,1,60,61.71,0.0154,0,100,0.0,0.0,0.4508,224.0,0,none,none
2025-06-24 23:00:00,23.0,1,6,0,175,26,1,2,1,150,154.91,0.0387,0,150,0.0,0.0,1,1400,1293.97,0.3235,1,60,56.28,0.0141,0,100,0.0,0.0,0.3763,233.3,0,none,none
2025-06-24 23:15:00,23.25,1,6,0,175,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1261.89,0.3155,1,60,55.54,0.0139,0,100,0.0,0.0,0.3294,231.2,0,none,none
2025-06-24 23:30:00,23.5,1,6,0,175,26,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,59.31,0.0148,0,100,0.0,0.0,0.0148,227.6,0,none,none
2025-06-24 23:45:00,23.75,1,6,0,175,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,56.55,0.0141,1,100,103.47,0.0259,0.04,229.1,0,none,none
2025-06-25 00:00:00,0.0,2,6,0,176,26,1,3,1,150,156.42,0.0391,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.31,0.0153,0,100,0.0,0.0,0.0544,230.4,0,none,none
2025-06-25 00:15:00,0.25,2,6,0,176,26,1,1,1,150,141.43,0.0354,1,150,154.17,0.0385,0,1400,0.0,0.0,1,60,63.24,0.0158,1,100,107.3,0.0268,0.1165,230.8,0,none,none
2025-06-25 00:30:00,0.5,2,6,0,176,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,59.57,0.0149,0,100,0.0,0.0,0.0149,230.1,0,none,none
2025-06-25 00:45:00,0.75,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,146.96,0.0367,0,1400,0.0,0.0,1,60,61.21,0.0153,0,100,0.0,0.0,0.052,229.9,0,none,none
2025-06-25 01:00:00,1.0,2,6,0,176,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,55.71,0.0139,0,100,0.0,0.0,0.0139,232.4,0,none,none
2025-06-25 01:15:00,1.25,2,6,0,176,26,1,1,0,150,0.0,0.0,1,150,157.5,0.0394,0,1400,0.0,0.0,1,60,62.23,0.0156,0,100,0.0,0.0,0.0549,230.0,0,none,none
2025-06-25 01:30:00,1.5,2,6,0,176,26,1,1,1,150,134.88,0.0337,1,150,155.68,0.0389,0,1400,0.0,0.0,1,60,53.8,0.0134,0,100,0.0,0.0,0.0861,228.0,0,none,none
2025-06-25 01:45:00,1.75,2,6,0,176,26,1,3,1,150,146.1,0.0365,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,63.87,0.016,0,100,0.0,0.0,0.0525,233.4,0,none,none
2025-06-25 02:00:00,2.0,2,6,0,176,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,59.02,0.0148,0,100,0.0,0.0,0.0148,226.8,0,none,none
2025-06-25 02:15:00,2.25,2,6,0,176,26,1,3,1,150,141.79,0.0354,1,150,163.62,0.0409,0,1400,0.0,0.0,1,60,64.84,0.0162,0,100,0.0,0.0,0.0926,233.2,0,none,none
2025-06-25 02:30:00,2.5,2,6,0,176,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,60.68,0.0152,0,100,0.0,0.0,0.0152,226.3,0,none,none
2025-06-25 02:45:00,2.75,2,6,0,176,26,1,3,0,150,0.0,0.0,1,150,152.82,0.0382,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0382,226.5,0,none,none
2025-06-25 03:00:00,3.0,2,6,0,176,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,58.45,0.0146,0,100,0.0,0.0,0.0146,231.1,0,none,none
2025-06-25 03:15:00,3.25,2,6,0,176,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.77,0.0154,0,100,0.0,0.0,0.0154,231.3,0,none,none
2025-06-25 03:30:00,3.5,2,6,0,176,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.8,0,none,none
2025-06-25 03:45:00,3.75,2,6,0,176,26,1,3,1,150,142.44,0.0356,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0356,231.3,0,none,none
2025-06-25 04:00:00,4.0,2,6,0,176,26,1,4,1,150,154.53,0.0386,1,150,153.13,0.0383,0,1400,0.0,0.0,1,60,62.93,0.0157,1,100,95.67,0.0239,0.1166,231.8,0,none,none
2025-06-25 04:15:00,4.25,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,150.83,0.0377,0,1400,0.0,0.0,1,60,56.71,0.0142,0,100,0.0,0.0,0.0519,224.8,0,none,none
2025-06-25 04:30:00,4.5,2,6,0,176,26,1,4,1,150,147.69,0.0369,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,56.06,0.014,0,100,0.0,0.0,0.0509,233.4,0,none,none
2025-06-25 04:45:00,4.75,2,6,0,176,26,1,2,1,150,130.5,0.0326,1,150,157.34,0.0393,0,1400,0.0,0.0,1,60,57.33,0.0143,0,100,0.0,0.0,0.0863,238.2,0,none,none
2025-06-25 05:00:00,5.0,2,6,0,176,26,1,4,0,150,0.0,0.0,1,150,153.35,0.0383,0,1400,0.0,0.0,1,60,60.1,0.015,0,100,0.0,0.0,0.0534,233.9,0,none,none
2025-06-25 05:15:00,5.25,2,6,0,176,26,1,1,0,150,0.0,0.0,1,150,158.76,0.0397,1,1400,1462.21,0.3656,1,60,57.87,0.0145,0,100,0.0,0.0,0.4197,227.3,0,none,none
2025-06-25 05:30:00,5.5,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,151.96,0.038,0,1400,0.0,0.0,1,60,63.72,0.0159,0,100,0.0,0.0,0.0539,230.7,0,none,none
2025-06-25 05:45:00,5.75,2,6,0,176,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,62.11,0.0155,0,100,0.0,0.0,0.0155,231.2,0,none,none
2025-06-25 06:00:00,6.0,2,6,0,176,26,1,4,1,150,163.5,0.0409,1,150,327.69,0.0819,0,1400,0.0,0.0,1,60,57.72,0.0144,0,100,0.0,0.0,0.1372,228.9,1,power_spike,fridge
2025-06-25 06:15:00,6.25,2,6,0,176,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,235.9,0,none,none
2025-06-25 06:30:00,6.5,2,6,0,176,26,1,4,0,150,0.0,0.0,1,150,161.31,0.0403,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0403,231.9,0,none,none
2025-06-25 06:45:00,6.75,2,6,0,176,26,1,2,1,150,152.94,0.0382,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0382,232.0,0,none,none
2025-06-25 07:00:00,7.0,2,6,0,176,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,230.7,0,none,none
2025-06-25 07:15:00,7.25,2,6,0,176,26,1,1,1,150,141.99,0.0355,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0355,227.2,0,none,none
2025-06-25 07:30:00,7.5,2,6,0,176,26,1,4,0,150,0.0,0.0,1,150,157.26,0.0393,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,102.2,0.0255,0.0649,231.9,0,none,none
2025-06-25 07:45:00,7.75,2,6,0,176,26,1,3,1,150,152.18,0.038,1,150,150.43,0.0376,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0757,228.3,0,none,none
2025-06-25 08:00:00,8.0,2,6,0,176,26,1,1,1,150,148.88,0.0372,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0372,227.6,0,none,none
2025-06-25 08:15:00,8.25,2,6,0,176,26,1,2,1,150,148.74,0.0372,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0372,231.0,0,none,none
2025-06-25 08:30:00,8.5,2,6,0,176,26,1,4,0,150,0.0,0.0,1,150,158.66,0.0397,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0397,223.5,0,none,none
2025-06-25 08:45:00,8.75,2,6,0,176,26,1,3,1,150,142.11,0.0355,1,150,131.8,0.033,1,1400,3549.52,0.8874,1,60,56.95,0.0142,0,100,0.0,0.0,0.9701,225.6,1,power_spike,ac
2025-06-25 09:00:00,9.0,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.9,0,none,none
2025-06-25 09:15:00,9.25,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.8,0,none,none
2025-06-25 09:30:00,9.5,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,155.49,0.0389,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0389,226.6,0,none,none
2025-06-25 09:45:00,9.75,2,6,0,176,26,1,2,1,150,150.8,0.0377,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,58.82,0.0147,0,100,0.0,0.0,0.0524,233.4,0,none,none
2025-06-25 10:00:00,10.0,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.7,0,none,none
2025-06-25 10:15:00,10.25,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,232.4,0,none,none
2025-06-25 10:30:00,10.5,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,230.8,0,none,none
2025-06-25 10:45:00,10.75,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,228.6,0,none,none
2025-06-25 11:00:00,11.0,2,6,0,176,26,1,1,1,150,152.01,0.038,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,99.98,0.025,0.063,228.9,0,none,none
2025-06-25 11:15:00,11.25,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.3,0,none,none
2025-06-25 11:30:00,11.5,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.0,0,none,none
2025-06-25 11:45:00,11.75,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,232.9,0,none,none
2025-06-25 12:00:00,12.0,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.7,0,none,none
2025-06-25 12:15:00,12.25,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,156.69,0.0392,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0392,229.4,0,none,none
2025-06-25 12:30:00,12.5,2,6,0,176,26,1,1,1,150,143.58,0.0359,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0359,231.9,0,none,none
2025-06-25 12:45:00,12.75,2,6,0,176,26,0,0,1,150,271.61,0.0679,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0679,228.7,1,power_spike,fan
2025-06-25 13:00:00,13.0,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.3,0,none,none
2025-06-25 13:15:00,13.25,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,230.2,0,none,none
2025-06-25 13:30:00,13.5,2,6,0,176,26,1,4,0,150,0.0,0.0,1,150,153.17,0.0383,1,1400,1329.52,0.3324,1,60,63.68,0.0159,0,100,0.0,0.0,0.3866,233.3,0,none,none
2025-06-25 13:45:00,13.75,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,148.11,0.037,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.037,229.3,0,none,none
2025-06-25 14:00:00,14.0,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.0,0,none,none
2025-06-25 14:15:00,14.25,2,6,0,176,26,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.8,0,none,none
2025-06-25 14:30:00,14.5,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,150.08,0.0375,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0375,225.9,0,none,none
2025-06-25 14:45:00,14.75,2,6,0,176,26,1,3,1,150,145.12,0.0363,1,150,154.26,0.0386,1,1400,1240.14,0.31,0,60,0.0,0.0,0,100,0.0,0.0,0.3849,190.7,1,voltage_fault,voltage
2025-06-25 15:00:00,15.0,2,6,0,176,26,1,1,1,150,149.32,0.0373,1,150,156.36,0.0391,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0764,232.8,0,none,none
2025-06-25 15:15:00,15.25,2,6,0,176,26,1,3,1,150,144.99,0.0362,1,150,143.11,0.0358,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.072,224.4,0,none,none
2025-06-25 15:30:00,15.5,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,152.05,0.038,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.038,229.6,0,none,none
2025-06-25 15:45:00,15.75,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,224.6,0,none,none
2025-06-25 16:00:00,16.0,2,6,0,176,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1422.83,0.3557,0,60,0.0,0.0,0,100,0.0,0.0,0.3557,232.2,0,none,none
2025-06-25 16:15:00,16.25,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,140.46,0.0351,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0351,224.5,0,none,none
2025-06-25 16:30:00,16.5,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.4,0,none,none
2025-06-25 16:45:00,16.75,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,235.7,0,none,none
2025-06-25 17:00:00,17.0,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,149.54,0.0374,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0374,226.9,0,none,none
2025-06-25 17:15:00,17.25,2,6,0,176,26,0,0,0,150,0.0,0.0,1,150,146.38,0.0366,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0366,195.3,1,voltage_fault,voltage
2025-06-25 17:30:00,17.5,2,6,0,176,26,1,3,1,150,157.17,0.0393,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,94.03,0.0235,0.0628,229.8,0,none,none
2025-06-25 17:45:00,17.75,2,6,0,176,26,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.1,0,none,none
2025-06-25 18:00:00,18.0,2,6,0,176,26,1,4,0,150,0.0,0.0,1,150,177.59,0.0444,0,1400,0.0,0.0,1,60,67.97,0.017,0,100,0.0,0.0,0.0614,226.7,0,none,none
2025-06-25 18:15:00,18.25,2,6,0,176,26,1,1,1,150,136.68,0.0342,0,150,0.0,0.0,1,1400,1389.57,0.3474,0,60,0.0,0.0,0,100,0.0,0.0,0.3816,228.2,0,none,none
2025-06-25 18:30:00,18.5,2,6,0,176,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1436.45,0.3591,0,60,0.0,0.0,1,100,96.18,0.024,0.3832,227.8,0,none,none
2025-06-25 18:45:00,18.75,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,144.83,0.0362,1,1400,1370.09,0.3425,1,60,69.85,0.0175,0,100,0.0,0.0,0.3962,230.3,0,none,none
2025-06-25 19:00:00,19.0,2,6,0,176,26,1,1,1,150,156.07,0.039,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.86,0.0155,1,100,107.65,0.0269,0.0814,232.8,0,none,none
2025-06-25 19:15:00,19.25,2,6,0,176,26,1,3,1,150,149.52,0.0374,1,150,160.62,0.0402,0,1400,0.0,0.0,1,60,61.78,0.0154,1,100,98.17,0.0245,0.1175,227.8,0,none,none
2025-06-25 19:30:00,19.5,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,157.35,0.0393,0,1400,254.95,0.0637,0,60,0.0,0.0,1,100,96.33,0.0241,0.1272,232.0,1,phantom_load,ac
2025-06-25 19:45:00,19.75,2,6,0,176,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1464.15,0.366,1,60,51.49,0.0129,0,100,0.0,0.0,0.3789,229.6,0,none,none
2025-06-25 20:00:00,20.0,2,6,0,176,26,1,1,1,150,154.67,0.0387,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,66.26,0.0166,0,100,0.0,0.0,0.0552,227.4,0,none,none
2025-06-25 20:15:00,20.25,2,6,0,176,26,1,4,1,150,146.84,0.0367,0,150,0.0,0.0,1,1400,1563.82,0.391,1,60,55.93,0.014,1,100,109.38,0.0273,0.469,232.2,0,none,none
2025-06-25 20:30:00,20.5,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,141.81,0.0355,1,1400,1526.41,0.3816,1,60,62.19,0.0155,1,100,99.32,0.0248,0.4574,230.7,0,none,none
2025-06-25 20:45:00,20.75,2,6,0,176,26,1,2,1,150,159.12,0.0398,0,150,0.0,0.0,1,1400,1429.85,0.3575,1,60,56.77,0.0142,1,100,110.28,0.0276,0.439,232.3,0,none,none
2025-06-25 21:00:00,21.0,2,6,0,176,26,1,1,1,150,145.4,0.0364,1,150,139.94,0.035,0,1400,0.0,0.0,1,60,64.08,0.016,1,100,95.82,0.024,0.1113,231.9,0,none,none
2025-06-25 21:15:00,21.25,2,6,0,176,26,1,4,1,150,152.93,0.0382,0,150,0.0,0.0,1,1400,1348.18,0.337,1,60,53.99,0.0135,0,100,0.0,0.0,0.3888,232.5,0,none,none
2025-06-25 21:30:00,21.5,2,6,0,176,26,1,3,1,150,149.2,0.0373,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,51.61,0.0129,1,100,105.82,0.0265,0.0767,232.6,0,none,none
2025-06-25 21:45:00,21.75,2,6,0,176,26,1,2,1,150,164.54,0.0411,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,64.43,0.0161,0,100,0.0,0.0,0.0572,229.3,0,none,none
2025-06-25 22:00:00,22.0,2,6,0,176,26,1,4,1,150,413.47,0.1034,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,60.45,0.0151,0,100,0.0,0.0,0.1185,227.8,1,power_spike,fan
2025-06-25 22:15:00,22.25,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,144.9,0.0362,1,1400,1412.95,0.3532,1,60,62.98,0.0157,0,100,0.0,0.0,0.4052,230.8,0,none,none
2025-06-25 22:30:00,22.5,2,6,0,176,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,235.9,0,none,none
2025-06-25 22:45:00,22.75,2,6,0,176,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,58.65,0.0147,0,100,0.0,0.0,0.0147,226.6,0,none,none
2025-06-25 23:00:00,23.0,2,6,0,176,26,1,2,0,150,0.0,0.0,1,150,153.43,0.0384,0,1400,377.89,0.0945,1,60,61.23,0.0153,1,100,89.28,0.0223,0.1705,230.5,1,phantom_load,ac
2025-06-25 23:15:00,23.25,2,6,0,176,26,1,3,0,150,0.0,0.0,1,150,155.74,0.0389,0,1400,0.0,0.0,1,60,61.21,0.0153,0,100,0.0,0.0,0.0542,229.3,0,none,none
2025-06-25 23:30:00,23.5,2,6,0,176,26,1,4,1,150,150.86,0.0377,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0377,233.3,0,none,none
2025-06-25 23:45:00,23.75,2,6,0,176,26,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,62.93,0.0157,0,100,0.0,0.0,0.0157,228.2,0,none,none
2025-06-26 00:00:00,0.0,3,6,0,177,26,1,2,0,150,0.0,0.0,1,150,150.87,0.0377,0,1400,0.0,0.0,1,60,62.34,0.0156,0,100,0.0,0.0,0.0533,233.7,0,none,none
2025-06-26 00:15:00,0.25,3,6,0,177,26,1,4,1,150,143.48,0.0359,1,150,139.72,0.0349,0,1400,0.0,0.0,1,60,60.08,0.015,0,100,0.0,0.0,0.0858,229.9,0,none,none
2025-06-26 00:30:00,0.5,3,6,0,177,26,1,1,1,150,143.67,0.0359,1,150,147.68,0.0369,0,1400,0.0,0.0,1,60,60.51,0.0151,0,100,0.0,0.0,0.088,229.2,0,none,none
2025-06-26 00:45:00,0.75,3,6,0,177,26,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,120.69,0.0302,0,100,0.0,0.0,0.0302,227.5,1,power_spike,light
2025-06-26 01:00:00,1.0,3,6,0,177,26,1,4,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,2987.11,0.7468,1,60,50.69,0.0127,0,100,0.0,0.0,0.7594,232.9,1,power_spike,ac
2025-06-26 01:15:00,1.25,3,6,0,177,26,1,3,0,150,47.07,0.0118,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,58.71,0.0147,0,100,0.0,0.0,0.0264,229.2,1,phantom_load,fan
2025-06-26 01:30:00,1.5,3,6,0,177,26,1,2,1,150,150.82,0.0377,0,150,27.18,0.0068,0,1400,0.0,0.0,1,60,58.0,0.0145,0,100,0.0,0.0,0.059,227.0,1,phantom_load,fridge
2025-06-26 01:45:00,1.75,3,6,0,177,26,1,1,1,150,141.59,0.0354,1,150,146.19,0.0365,0,1400,0.0,0.0,1,60,55.5,0.0139,1,100,111.07,0.0278,0.1136,229.9,0,none,none
2025-06-26 02:00:00,2.0,3,6,0,177,26,1,1,1,150,139.67,0.0349,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.65,0.0154,0,100,0.0,0.0,0.0503,230.0,0,none,none
